iter	RMSE
1500	0.01847258563
1501	0.0184725207
1502	0.01847241965
1503	0.01847236126
1504	0.01847223731
1505	0.0184721787
1506	0.01847210721
1507	0.0184720396
1508	0.0184719719
1509	0.01847181142
1510	0.01847177171
1511	0.01847168511
1512	0.01847158449
1513	0.01847145253
1514	0.01847138899
1515	0.01847127906
1516	0.0184712218
1517	0.01847111095
1518	0.01847106528
1519	0.0184710136
1520	0.01847088986
1521	0.01847082003
1522	0.01847073681
1523	0.01847063491
1524	0.01847058081
1525	0.0184704673
1526	0.01847041591
1527	0.01847035102
1528	0.01847028944
1529	0.01847021346
1530	0.01847014568
1531	0.01847009301
1532	0.01847003959
1533	0.01846995462
1534	0.01846986888
1535	0.01846979181
1536	0.01846976107
1537	0.01846970204
1538	0.01846965943
1539	0.01846959483
1540	0.01846954726
1541	0.0184694095
1542	0.01846934532
1543	0.01846930537
1544	0.01846921552
1545	0.01846911729
1546	0.01846906152
1547	0.01846898672
1548	0.01846891369
1549	0.01846886113
1550	0.01846881645
1551	0.01846875119
1552	0.01846865672
1553	0.018468614
1554	0.01846856447
1555	0.0184684138
1556	0.01846831892
1557	0.01846821267
1558	0.01846818082
1559	0.01846809718
1560	0.01846798075
1561	0.01846792327
1562	0.01846785471
1563	0.01846773068
1564	0.01846766811
1565	0.01846755633
1566	0.01846743103
1567	0.01846731737
1568	0.01846725777
1569	0.01846717767
1570	0.01846709572
1571	0.01846703142
1572	0.01846696523
1573	0.01846695199
1574	0.01846689852
1575	0.0184667994
1576	0.01846673029
1577	0.0184666636
1578	0.0184665918
1579	0.0184665161
1580	0.01846641848
1581	0.0184663683
1582	0.01846631986
1583	0.01846627834
1584	0.01846617234
1585	0.01846612726
1586	0.01846606975
1587	0.01846600545
1588	0.01846595608
1589	0.01846590276
1590	0.0184658107
1591	0.01846574292
1592	0.0184656712
1593	0.01846559376
1594	0.01846551326
1595	0.01846545619
1596	0.01846537054
1597	0.0184652913
1598	0.01846521649
1599	0.01846513864
1600	0.01846503928
1601	0.01846500577
1602	0.01846492765
1603	0.01846482392
1604	0.01846475538
1605	0.01846466737
1606	0.01846453018
1607	0.01846444932
1608	0.01846441344
1609	0.01846435733
1610	0.01846421787
1611	0.01846408619
1612	0.01846403556
1613	0.01846394954
1614	0.01846389319
1615	0.01846382142
1616	0.01846377015
1617	0.01846371788
1618	0.01846359963
1619	0.01846351975
1620	0.01846348125
1621	0.01846344242
1622	0.01846335784
1623	0.01846328445
1624	0.01846318004
1625	0.01846314529
1626	0.01846307839
1627	0.01846299605
1628	0.01846294704
1629	0.01846290564
1630	0.01846285955
1631	0.01846278246
1632	0.01846271706
1633	0.01846267099
1634	0.01846259682
1635	0.01846252526
1636	0.01846242078
1637	0.01846233894
1638	0.01846225507
1639	0.01846221303
1640	0.01846207254
1641	0.01846198079
1642	0.01846188495
1643	0.01846176432
1644	0.01846171017
1645	0.01846160469
1646	0.01846152972
1647	0.01846144865
1648	0.01846135854
1649	0.01846128609
1650	0.01846124293
1651	0.0184611611
1652	0.01846110862
1653	0.01846107669
1654	0.01846102866
1655	0.01846090818
1656	0.0184608608
1657	0.01846078598
1658	0.01846072873
1659	0.01846063527
1660	0.01846057409
1661	0.01846053777
1662	0.01846046299
1663	0.0184603846
1664	0.01846032681
1665	0.01846024405
1666	0.01846019256
1667	0.01846015859
1668	0.01846012048
1669	0.01846007482
1670	0.01846001063
1671	0.01845986911
1672	0.01845984695
1673	0.01845980615
1674	0.0184596811
1675	0.01845961175
1676	0.01845950869
1677	0.01845946295
1678	0.01845933027
1679	0.01845929621
1680	0.01845922872
1681	0.01845917524
1682	0.01845909476
1683	0.01845901298
1684	0.01845893504
1685	0.01845887609
1686	0.01845883232
1687	0.01845876622
1688	0.01845872754
1689	0.01845864649
1690	0.01845859957
1691	0.01845852837
1692	0.01845844789
1693	0.01845836253
1694	0.0184582838
1695	0.01845821005
1696	0.01845813211
1697	0.01845804182
1698	0.01845799963
1699	0.01845786704
1700	0.01845779705
1701	0.0184577446
1702	0.01845763697
1703	0.01845757086
1704	0.018457498
1705	0.01845741237
1706	0.01845734885
1707	0.01845727817
1708	0.01845721471
1709	0.01845712951
1710	0.01845709034
1711	0.01845702587
1712	0.01845693687
1713	0.01845685607
1714	0.01845679812
1715	0.01845672976
1716	0.01845669393
1717	0.018456655
1718	0.01845660959
1719	0.01845653685
1720	0.01845648848
1721	0.01845638087
1722	0.01845629265
1723	0.01845623043
1724	0.01845615874
1725	0.01845609179
1726	0.01845607444
1727	0.01845604006
1728	0.01845598182
1729	0.01845589074
1730	0.01845583998
1731	0.01845580033
1732	0.01845573087
1733	0.01845566071
1734	0.01845554059
1735	0.0184554104
1736	0.01845536045
1737	0.01845530096
1738	0.01845522591
1739	0.01845516059
1740	0.01845509485
1741	0.01845503625
1742	0.0184549316
1743	0.01845485334
1744	0.01845476363
1745	0.01845470712
1746	0.01845457356
1747	0.01845452867
1748	0.01845446599
1749	0.01845439132
1750	0.0184543463
1751	0.01845429383
1752	0.01845428632
1753	0.01845416089
1754	0.01845403045
1755	0.01845393539
1756	0.01845387578
1757	0.01845382115
1758	0.01845370714
1759	0.01845359897
1760	0.01845352131
1761	0.01845340114
1762	0.01845339079
1763	0.01845333419
1764	0.01845326381
1765	0.01845320104
1766	0.01845315398
1767	0.01845306798
1768	0.01845297653
1769	0.01845290808
1770	0.01845285163
1771	0.01845284589
1772	0.01845277564
1773	0.01845269914
1774	0.01845261269
1775	0.01845255435
1776	0.0184524756
1777	0.01845239806
1778	0.01845233139
1779	0.01845228752
1780	0.01845223791
1781	0.01845212754
1782	0.01845207998
1783	0.01845207517
1784	0.01845198672
1785	0.01845197746
1786	0.01845190389
1787	0.01845182057
1788	0.01845175066
1789	0.01845167127
1790	0.01845162407
1791	0.01845157511
1792	0.01845151527
1793	0.01845139879
1794	0.01845128429
1795	0.01845124026
1796	0.01845117273
1797	0.01845106645
1798	0.01845094461
1799	0.01845087548
1800	0.01845080729
1801	0.01845073335
1802	0.01845069395
1803	0.01845062137
1804	0.01845057983
1805	0.01845053747
1806	0.0184504744
1807	0.01845040575
1808	0.01845034553
1809	0.01845028437
1810	0.01845016778
1811	0.01845007557
1812	0.01845001571
1813	0.0184499691
1814	0.01844989408
1815	0.01844983504
1816	0.01844976796
1817	0.01844972115
1818	0.01844968011
1819	0.01844955911
1820	0.01844955376
1821	0.01844946857
1822	0.01844936659
1823	0.01844931941
1824	0.01844921398
